time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
324,0,4568,24
327,0,404568,32
425,0,404629,43
427,0,405101,59
435,0,409197,67
438,0,409197,67
438,0,405101,59
438,0,404629,43
438,0,400533,35
438,0,400061,19
438,0,400000,8
438,0,0,0
