time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
324,0,4568,24
327,0,404568,32
26190,0,404635,53
26191,0,405107,69
26199,0,409203,77
26203,0,409203,77
26203,0,405107,69
26203,0,404635,53
26203,0,400539,45
26203,0,400067,29
26203,0,400000,8
26203,0,0,0
