time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
324,0,4568,24
327,0,4004568,32
1647,0,4004639,49
1649,0,4005111,65
1657,0,4009207,73
1660,0,4009207,73
1660,0,4005111,65
1661,0,4004639,49
1661,0,4000543,41
1661,0,4000071,25
1661,0,4000000,8
1661,0,0,0
