time,stack,heap,heap_extra
0,0,0,0
324,0,472,16
328,0,4568,24
331,0,404568,32
2753,0,404637,51
2755,0,405109,67
2763,0,409205,75
2766,0,409205,75
2766,0,405109,67
2767,0,404637,51
2767,0,400541,43
2767,0,400069,27
2767,0,400000,8
2767,0,0,0
