time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
325,0,4568,24
328,0,404568,32
2762,0,404628,44
2764,0,405100,60
2772,0,409196,68
2775,0,409196,68
2775,0,405100,60
2776,0,404628,44
2776,0,400532,36
2776,0,400060,20
2776,0,400000,8
2776,0,0,0
