time,stack,heap,heap_extra
0,0,0,0
322,0,472,16
326,0,4568,24
329,0,8568,32
335,0,8637,51
337,0,9109,67
343,0,13205,75
346,0,13205,75
346,0,9109,67
346,0,8637,51
347,0,4541,43
347,0,4069,27
347,0,4000,8
347,0,0,0
