time,stack,heap,heap_extra
0,0,0,0
323,0,472,16
327,0,4568,24
331,0,4004568,32
1052,0,4004633,55
1053,0,4005105,71
1060,0,4009201,79
1063,0,4009201,79
1063,0,4005105,71
1063,0,4004633,55
1063,0,4000537,47
1063,0,4000065,31
1064,0,4000000,8
1064,0,0,0
