time,stack,heap,heap_extra
0,0,0,0
322,0,472,16
327,0,4568,24
330,0,404568,32
11926,0,404642,46
11927,0,405114,62
11936,0,409210,70
11939,0,409210,70
11939,0,405114,62
11939,0,404642,46
11939,0,400546,38
11939,0,400074,22
11939,0,400000,8
11939,0,0,0
