time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
324,0,4568,24
327,0,2004568,32
769590,0,2004639,49
769592,0,2005111,65
769600,0,2009207,73
769603,0,2009207,73
769603,0,2005111,65
769604,0,2004639,49
769604,0,2000543,41
769604,0,2000071,25
769604,0,2000000,8
769604,0,0,0
