time,stack,heap,heap_extra
0,0,0,0
326,0,472,16
330,0,4568,24
334,0,2004568,32
310167,0,2004632,40
310168,0,2005104,56
310176,0,2009200,64
310179,0,2009200,64
310180,0,2005104,56
310180,0,2004632,40
310180,0,2000536,32
310180,0,2000064,16
310180,0,2000000,8
310180,0,0,0
