time,stack,heap,heap_extra
0,0,0,0
322,0,472,16
326,0,4568,24
328,0,4568,32
329,0,4631,41
330,0,5103,57
336,0,9199,65
340,0,9199,65
340,0,5103,57
341,0,4631,41
341,0,535,33
341,0,63,17
341,0,0,8
341,0,0,0
