time,stack,heap,heap_extra
0,0,0,0
320,0,472,16
325,0,4568,24
328,0,24568,32
402,0,24636,52
403,0,25108,68
411,0,29204,76
414,0,29204,76
414,0,25108,68
415,0,24636,52
415,0,20540,44
415,0,20068,28
415,0,20000,8
415,0,0,0
