time,stack,heap,heap_extra
0,0,0,0
300,0,472,16
304,0,4568,24
315,0,44568,32
657,0,44624,48
658,0,45096,64
666,0,49192,72
669,0,49192,72
669,0,45096,64
669,0,44624,48
669,0,40528,40
669,0,40056,24
669,0,40000,8
669,0,0,0
