time,stack,heap,heap_extra
0,0,0,0
309,0,472,16
313,0,4568,24
323,0,44568,32
720,0,44618,54
722,0,45090,70
730,0,49186,78
733,0,49186,78
733,0,45090,70
734,0,44618,54
734,0,40522,46
734,0,40050,30
734,0,40000,8
734,0,0,0
