time,stack,heap,heap_extra
0,0,0,0
318,0,472,16
322,0,4568,24
325,0,8568,32
331,0,8625,47
332,0,9097,63
339,0,13193,71
342,0,13193,71
342,0,9097,63
342,0,8625,47
342,0,4529,39
342,0,4057,23
342,0,4000,8
342,0,0,0
