time,stack,heap,heap_extra
0,0,0,0
326,0,472,16
330,0,4568,24
333,0,4004568,32
3446912,0,4004625,47
3446914,0,4005097,63
3446922,0,4009193,71
3446925,0,4009193,71
3446925,0,4005097,63
3446925,0,4004625,47
3446926,0,4000529,39
3446926,0,4000057,23
3446926,0,4000000,8
3446926,0,0,0
