time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
323,0,4568,24
326,0,4004568,32
3806813,0,4004619,53
3806815,0,4005091,69
3806823,0,4009187,77
3806826,0,4009187,77
3806826,0,4005091,69
3806827,0,4004619,53
3806827,0,4000523,45
3806827,0,4000051,29
3806827,0,4000000,8
3806827,0,0,0
