time,stack,heap,heap_extra
0,0,0,0
301,0,472,16
305,0,4568,24
316,0,4004568,32
2605182,0,4004620,52
2605184,0,4005092,68
2605192,0,4009188,76
2605194,0,4009188,76
2605194,0,4005092,68
2605195,0,4004620,52
2605195,0,4000524,44
2605195,0,4000052,28
2605195,0,4000000,8
2605195,0,0,0
