time,stack,heap,heap_extra
0,0,0,0
319,0,472,16
323,0,4568,24
326,0,244568,32
10181,0,244640,48
10183,0,245112,64
10191,0,249208,72
10194,0,249208,72
10194,0,245112,64
10195,0,244640,48
10195,0,240544,40
10195,0,240072,24
10195,0,240000,8
10195,0,0,0
