time,stack,heap,heap_extra
0,0,0,0
329,0,472,16
333,0,4568,24
336,0,44568,32
616,0,44632,40
618,0,45104,56
626,0,49200,64
629,0,49200,64
629,0,45104,56
630,0,44632,40
630,0,40536,32
630,0,40064,16
630,0,40000,8
630,0,0,0
