time,stack,heap,heap_extra
0,0,0,0
326,0,472,16
330,0,4568,24
333,0,4004568,32
2742329,0,4004631,41
2742330,0,4005103,57
2742339,0,4009199,65
2742342,0,4009199,65
2742342,0,4005103,57
2742343,0,4004631,41
2742343,0,4000535,33
2742343,0,4000063,17
2742343,0,4000000,8
2742343,0,0,0
