time,stack,heap,heap_extra
0,0,0,0
338,0,472,16
342,0,4568,24
345,0,4004568,32
2822763,0,4004640,48
2822764,0,4005112,64
2822773,0,4009208,72
2822776,0,4009208,72
2822776,0,4005112,64
2822777,0,4004640,48
2822777,0,4000544,40
2822777,0,4000072,24
2822777,0,4000000,8
2822777,0,0,0
